game_key,labels,text,colors,video_data,eng_type,direction,adunit_size_x,adunit_size_y
adunit-winamax-vandals-but-en-or-mob/f06b1ddb3282f1f84baf,"Text,Poster,Advertisement,Wall,Alphabet","GROSSE COTE,WINAMAX GROS GAIN,GROS,RESPECT,TAGUE,LE MUR","1,2,3,4,5,6,7,8,9,10",0,,,,
adunit-fresh-rose-deep-hydration-mob/87f23b96a1d8b417d13d,"Plant,Blossom,Flower,Petal","fresh,experience hydrated,,petal-soft skin","1,2,3,4,5,6,7,8,9,10",0,,,,
adunit-fresh-rose-deep-hydration-mob/aa29f2b074439ba15949,"Plant,Flower,Blossom,Petal,Geranium","fresh,experience hydrated,,petal-sof skin","1,2,3,4,5,6,7,8,9,10",0,,,,
6abcd11a7ce2a939b37de6d1b6e319ef/5ab07034e7f86cb078fb,"Lipstick,Cosmetics","Swipe,through the shades,OF,REVLON LIP KISS,GLOW,SES tone USS OIL,ISS,owe EVLON KISS","1,2,3,4,5,6,7,8,9,10",1,swipe,no direction,600.0,900.0
adunit--portakabin-mob/0daf9815fac451e6605a,"Building,Housing,Condo,Office Building","Made by Portakabin,MOVE THE SLIDER,to explore,FROM,OPERATING","1,2,3,4,5,6,7,8,9,10",1,swipe,no direction,,
2e8220fff534d0b9cf42da3fb3827143/8c6f1904a8b8448a6231,"Camera,Electronics,Camera Lens","QLEXLS,LICERTIFIED BY LEXUS,TAP THE SCREEN,to find the nearest Lexus dealership,Nr6074833,1:2,8 t-80mm Planar","1,2,3,4,5,6,7,8,9,10",1,tap,no direction,600.0,500.0
2e8220fff534d0b9cf42da3fb3827143/186feb568d557d0d2376,"Electronics,Camera,Camera Lens","LEXUS,L/CERTIFIED BY LEXUS,TAP THE SCREEN,to find the nearest Lexus dealership,Nr6074833,1:2,8 ta80mm Planar","1,2,3,4,5,6,7,8,9,10",1,tap,no direction,600.0,500.0
eb641577b39bf60665e3130ac0d4e301/33d4b3bcfe16317edf88,"Text,Label","Only one song,on your playlist?,18:01,Hong,Kong,DI","1,2,3,4,5,6,7,8,9,10",0,,,,
adunit-instituto-fortius-test-campaign-slider-mob/9055ced00db5e314b95d,"Person,Human,Fitness,Working Out,Sport,Exercise,Sports,Man","FORTIUS,Escolha a melhor forma de se,a atividade fisica,preparar para,Exercicios","1,2,3,4,5,6,7,8,9,10",0,,,,
adunit-instituto-fortius-test-campaign-slider-mob/7ba57b1d5c932ea5acfd,"Person,Human,Fitness,Working Out,Sport,Exercise,Sports,Man","FORTIUS,Escolha a melhor forma de se,a atividade fisica,preparar para,Exercicios","1,2,3,4,5,6,7,8,9,10",0,,,,
c8d8722067bacec1dfaee438d32b426d/96877bb769cf2f58607d,"Person,Human,Monitor,Display,Screen,Electronics",ERHEERD,"1,2,3,4,5,6,7,8,9,10",1,,,,
97186e0f08b2e17c26ba9b37830f03b3/ce86970bf590cb316b0f,"Transportation,Vehicle,Bicycle,Bike,Wheel,Machine,Person,Human","Swipe Upt,to find how is,out smart technology,encouraging people to adopt solar energy.","1,2,3,4,5,6,7,8,9,10",1,swipe,up,600.0,500.0
167f9fe272ccbe504510fe0eb27bcb75/7cab903e6d99b4cd7c5f,"Electronics,Camera,Camera Lens","LICERTIFIED BY LEXUS,TAP THE SCREEN,to find the nearest Lexus dealership,Nr6074833,1:2,8 80mm Planar","1,2,3,4,5,6,7,8,9,10",1,tap,no direction,600.0,500.0
adunit-multi-answer-industry-studies-razors-q3-bio/9a32e964bd2266ed4b69,"Text,Clock Tower,Building,Architecture,Tower,Mobile Phone,Phone,Cell Phone,Electronics","Have you seen an ad,for of these brands,any,in the last week?,TAP ALL THAT APPLY,Gillete HARRY'S,Mach3,Gillette,FuSION5 PROGLIDE DOLLAR SHAVE CLUB,Gillette,None,Bluel,SUBMIT","1,2,3,4,5,6,7,8,9,10",0,tap,no direction,,
b9f9253fce7a1503f66532d90ba13602/1d7acb39b0550e1e7b1c,"Text,Alphabet","SCRUB,THE SCREEN,BEER,TEQUILA,FLAVOURED","1,2,3,4,5,6,7,8,9,10",1,,,,
adunit-lays-sa-relaunch-movies-mpu/32ad2d3acd8498c73a26,"Person,Human,Advertisement,Poster,Paper,Brochure,Flyer,Apparel,Clothing","movie time?,Lays","1,2,3,4,5,6,7,8,9,10",1,,,,
937269a00389b9af3f57b6f8eda09a2b/5a4fde4c00b031bd3d90,"Text,Poster,Advertisement","TAP & HOLD TO,FocuS ON,ASIAN BONDS,J.PMorgan,+ LET'S SOLVE IT. Asset Management,Investment involves risk. This advertisement has not been reviewed by the SFC.,Issued by JPMorgan Funds (Asia) Limited.","1,2,3,4,5,6,7,8,9,10",0,,no direction,,
083f728f890a61983abb6fedb3aeeffd/e6ad47a59ac1636e8834,"Furniture,Couch,Bed,Chair,Cushion","SWIPE RIGHT,TO SEE HOW SIMPLE MISTAKES,CAN START A FIRE","1,2,3,4,5,6,7,8,9,10",1,swipe,right,600.0,900.0
27008403cef62d8fc77148b2914642e6/329e50fdb6b57ba51c9d,,"IHOP'NGO NGO,Swipe Left,Cozy up with some pancakes.","1,2,3,4,5,6,7,8,9,10",0,swipe,left,600.0,900.0
ee11627c036ee9772446b6e3ac9da649/e91a4b1e5d2e87c116aa,"Car,Vehicle,Automobile,Transportation,Sedan,Machine,Wheel,Spoke,Bumper,Tire,Car Wheel,Sports Car,Coupe","OLEXLS,SCRUB THE SCREEN,TODISCOVERTHEPOWEROF","1,2,3,4,5,6,7,8,9,10",1,,,,
adunit-naturemade-shoppers-pros-3-bio/070e1d1f780833ba468b,Text,"Have you bought,Nature Made,vitamins in the last,12 months?,Yes,No","1,2,3,4,5,6,7,8,9,10",0,,,,
3a78fb0ee7c6e7fa0101fe1d6f49de29/6ee974a202d16f6d1db2,"Word,Text,Person,Human,Poster,Advertisement,Flyer,Brochure,Paper,Alphabet","Westheld,VELIZY 2,BACK,TOGETHER,Balayez votre ecran pour commencer votre shopping,*Tous reunis","1,2,3,4,5,6,7,8,9,10",1,swipe,no direction,600.0,500.0
3a78fb0ee7c6e7fa0101fe1d6f49de29/4ddd7425d09031434040,"Word,Advertisement,Poster,Text,Human,Person,Paper,Brochure,Flyer,Alphabet","Westheld,VELIZY 2,BACK,TOGETHER,Balayez votre cran pour commencer votre shopping,*Tous reunis","1,2,3,4,5,6,7,8,9,10",1,swipe,no direction,600.0,500.0
6ed0bafda7a08dd4ef15d4de17d5fcab/750b157a5e75ebded2e9,"Human,Person,Paper,Poster,Advertisement","AFIRA 7,anos,Puxe a chave","1,2,3,4,5,6,7,8,9,10",0,,,,
6aea4be1140258d9f19bff9df1733847/8d6671cf7902b917d18c,"Monitor,Screen,Display,Electronics,Cushion,Human,Person","EELEE,B]","1,2,3,4,5,6,7,8,9,10",1,,,,
13e9ca56fe9f325bd229dff10bd9d4ca/865c25e19e0bbf65ee30,"Advertisement,Poster,Paper,Brochure,Flyer,Cutlery,Fork","1BA.I.,[,#,Allianz id,Global Investors","1,2,3,4,5,6,7,8,9,10",0,,,,
1513f5db7a241ea1184a365dff386e3c/fd06b088d749f5e5b074,"Human,Person,Advertisement,Poster,Paper,Flyer,Brochure,Face,Dating,Female","CHERISH,THE DAY,A NEW ANTHOLOGY SERIES FROM,AVA DUVERNAY,OWN,TAP TO HAR MORE,FRCM AVA","1,2,3,4,5,6,7,8,9,10",1,tap,no direction,600.0,500.0
198c0f48b8329dc454414dd1934e5674/096254eb816a4e132baa,"Bottle,Drink,Beverage,Water,Outdoors","ESTEE,LAUDER,ESTEE LAUDER,DayWear 724,IDFR,ESTEE LAUDER,PRESS & HOLD,to release the hydrating","1,2,3,4,5,6,7,8,9,10",0,tap-and-hold,no direction,600.0,900.0
7ce2dcc981342b48a2a9dad78dd7771c/35bedd03dc27d571890f,"Advertisement,Poster,Flyer,Brochure,Paper,Meal,Food,Bowl","Simply,COOK,DRAG,COOKING KIT,TO COOk DELICIOUS MEALS,,IN JUST 20 MINS,TIME uer INNER WNLEASH,Chicken,Makhani,SIET Si,glas","1,2,3,4,5,6,7,8,9,10",1,swipe,no direction,600.0,900.0
77a233e4b4f8b28af4513d5e27bec49b/d47f4f9f14be10632b2d,Sphere,"SWIPE DOWN,To Discover The Concentrate,MER","1,2,3,4,5,6,7,8,9,10",1,swipe,down,600.0,900.0
b35d4c4a9b201a9203a31204a60217b4/112a2cb7b9792fb7c02a,"Advertisement,Poster","A hulu ORIGINAL,CROSSING,SWORDS,TAP & HOLD,to Test your aim,hulu","1,2,3,4,5,6,7,8,9,10",0,,no direction,,
adunit-exxonmobil-corp2019-mpu-fr-belgium/a02e8475a7c8c13ed55a,"Plant,Potted Plant,Vase,Jar,Pottery,Planter","Les plantes captent,le CO2 naturellement.,Glissez a droite","1,2,3,4,5,6,7,8,9,10",1,swipe,right,,
05b131a95ddd572da7c0356dee31f8e8/36369a031d746aeb3235,,"Cornerstone,W,Scrub the screen,To,upgrade your,Shaving routine.","1,2,3,4,5,6,7,8,9,10",1,,,,
05b131a95ddd572da7c0356dee31f8e8/83e1211c6ba8a4cd3b67,"Cream,Creme,Dessert,Food","Cornerstone,W,Scrub the screen,To,upgrade your,Shaving routine.","1,2,3,4,5,6,7,8,9,10",1,,,,
05b131a95ddd572da7c0356dee31f8e8/a19e49b4b6de8faedf1c,"Cream,Creme,Dessert,Food","Cornerstone,W,Scrub the screen,To,upgrade your,Shaving routine.","1,2,3,4,5,6,7,8,9,10",1,,,,
1076a66d17793c7a30313f9635e58a2b/28eb5baa7bf5d296e213,"Advertisement,Poster","CALVIN KLEIN,TAP AND HOLD,TODISCOVERTHENEWERAGRANCE","1,2,3,4,5,6,7,8,9,10",0,,no direction,600.0,500.0
533441921be39fecaef2a9ca6b11f9e5/bcc7b5b6593f1e82210c,"Outdoors,Nature","TOM FORD,SOLEIL NEIGE,bssJl slowl &o bsl","1,2,3,4,5,6,7,8,9,10",1,,,,
adunit-progressive-thankyou-mpu/896c9de37fd18e07e315,"Plant,Advertisement","PROGRESSIVE,SWIPE UP TO,SAVG OW,T","1,2,3,4,5,6,7,8,9,10",0,swipe,up,,
ecae2201ca953e6c0520112c51433b14/986664c260e60e7d97bd,"Bottle,Cosmetics","CLINIQUE,clinique iD,dramatically different,gelee hydrating hydratante jelly,tellement differente,swipe down,to create your","1,2,3,4,5,6,7,8,9,10",1,swipe,down,600.0,900.0
c45a01ed5ca27fa92bd94ea0d310f15f/22be150fb00e9bd5f219,"Bottle,Cosmetics,Perfume","Jo MALONE,LONDON,Jo MALONE,LONBOM,SeeNt OF THE,SEASON,COLONE,Swipe up","1,2,3,4,5,6,7,8,9,10",1,swipe,up,600.0,900.0
4fcd176e62b4a929763a663f194cd98a/a5bd92a2614f5952193a,"Text,Handwriting",,,1,,,,
e029c5cd00ebb57b3ff36e1769dd608e/d6fea0bec4e323d5f77a,Text,"paco rabanne,Passe ton doigt,sur le cceur,Pour decouvrir le cadeau","1,2,3,4,5,6,7,8,9,10",0,swipe,no direction,600.0,900.0
c152936dda93a7b5158e2edf431feccd/372a084f4e8774fb01bf,"Beverage,Drink,Juice","Replenish,electrolyte your,supply Hdrailyte,acent Electro,Orange,Drag & Drop","1,2,3,4,5,6,7,8,9,10",0,swipe,up,,
8accf4374b0af0f306bb208981fa3c86/9014886025ccca0129ef,"Water,Sea,Ocean,Outdoors,Nature,Poster,Advertisement","LA MER,by sorretr,PRESS AND,HOLD,EXPLORE THE,EDGE OF THE SEA","1,2,3,4,5,6,7,8,9,10",1,tap-and-hold,no direction,600.0,900.0
bed2de2e3670d1544406d31a052abe8f/2654f00c6abdd4c1b647,"Camera,Electronics,Camera Lens","LICERTIFIED BY LEXUS,TAP THE SCREEN,to find the nearest Lexus dealership,Nr6074833,1:2,8 80mm Planar","1,2,3,4,5,6,7,8,9,10",1,tap,no direction,600.0,500.0
adunit-audi-a4-mpu/3ef37abd333f8b042d88,"Car,Transportation,Vehicle,Automobile,Machine","i,i,i,SWIPE TO DISCOVER,The Audi A4,new","1,2,3,4,5,6,7,8,9,10",0,swipe,no direction,,
8c63cd46d23b7f0dd44835cd4f29dacd/6cd490887b90c01ae4b2,"Camera,Electronics,Camera Lens","LICERTIFIED BY LEXUS,TAP THE SCREEN,to find the nearest Lexus dealership,Nr6074833,1:2,8 80mm Planar","1,2,3,4,5,6,7,8,9,10",1,tap,no direction,600.0,500.0
ffc21af6b9a54606e1dc253cd1787f88/ea8e1c9f36ae360f349e,"Outdoors,Fence,Plant,Hedge,Nature,Tree,Soil,Vegetation,Conifer,Land","Swipe Up t,to out smart technology,find how is,empowering farmers to increase yield.","1,2,3,4,5,6,7,8,9,10",1,swipe,up,600.0,900.0
e5dc40bfd7d931cd17d1faf8b0523974/cc8a11e5f1ed13305192,"Furniture,Couch","ING,Tap and hold,to bank at the comfort of your own home","1,2,3,4,5,6,7,8,9,10",1,,no direction,600.0,500.0
52309579182c7747ec2ffb19a024f9db/decc79690c9c72d37d4a,"Canopy,Umbrella","Klaus,TAP AND HOLD,TO TEAR OPEN THE GIFT","1,2,3,4,5,6,7,8,9,10",1,,no direction,600.0,900.0
e2117f5802f8aef0702d317d42ba0240/925edce0fe996fd3cc7c,"Text,Candle","ESTEE LAUDER,Travel S.O.S,TAP & HOLD","1,2,3,4,5,6,7,8,9,10",1,,no direction,600.0,900.0
db2e5c8037ce3713c0f76f414b2e5478/174d94d7daa36d118825,"Camera,Electronics,Camera Lens","QLEXLS,LICERTIFIED BY LEXUS,TAP THE SCREEN,to find the nearest Lexus dealership,Nr6074833,1:2,8 t-80mm Planar","1,2,3,4,5,6,7,8,9,10",1,tap,no direction,600.0,500.0
adunit-multi-answer-industry-studies-skincare-q2-bio/c2d5a99b2f4223210a5c,"Text,Advertisement","Which,skincare brands,do you know?,TAP ALL THAT APPLY,LA MER B,ESTEE LAUDER,DARPHIN,PARIS,CLINIQUE,None,ORIGINS,SUBMIT","1,2,3,4,5,6,7,8,9,10",0,tap,no direction,,
614f876d046df8436baf520ceb4913a7/1a2311fe7e7b6d3cea2c,"Person,Human,Head","SK-II,Tap and Hold","1,2,3,4,5,6,7,8,9,10",1,,no direction,600.0,500.0
b3a4f5566cbd659b34fa5f337866d9cb/a96489e1786f520e71c5,"Text,Handwriting",,,1,,,,
38b63bcfcafd2395dafa2b12a36b1b8d/74ff0fc560911c4a2b9c,"Amusement Park,Roller Coaster,Coaster","Ocean,HongHONG Honghong Palk","1,2,3,4,5,6,7,8,9,10",1,,,,
23e867e0ac34cb3ddf8a8242feab4768/8912f25021eb63270326,,"CHANEL,ROUGE ALLURE,INK,FUSION,SWIPE UP,TO DISCOVER,CHANEL","1,2,3,4,5,6,7,8,9,10",0,swipe,up,600.0,500.0
adunit-estee-lauder-double-wear-19-eng-manchester/02bd475c77a7deb2e00b,"Bottle,Cosmetics","ESTEE LAUDER,DOUBLE WEAR,SWIPE LEFT AND RIGHT,to discover your perfect shadE,ESTEF,ESTEF LALDER,Doxble Wear,Doble,ESTEE,LALLDER","1,2,3,4,5,6,7,8,9,10",1,swipe,left,,
b1170c162ce7a33002f80c147adfc02c/443e5053c05768eda00d,"Camera Lens,Electronics,Camera","QLEXLS,L/CERTIFIED BY LEXUS,TAP THE SCREEN,to find the nearest Lexus dealership,T,Nr6074833,1:2,8 -80mm Planac","1,2,3,4,5,6,7,8,9,10",1,tap,no direction,600.0,900.0
ccbeadb59c9428be0df7e64cca2219d7/78720b584cdc3655b548,"Poster,Advertisement,Nature,Outdoors","SWIPE DOWN,To find yourself a new ride this Christmas","1,2,3,4,5,6,7,8,9,10",0,swipe,down,600.0,900.0
adunit-acnes-hero-patch-V2-mpu/35e659f944574f396cfb,"Person,Face,Human,Lipstick,Cosmetics,Advertisement,Poster,Cap,Apparel,Hat,Clothing,Baseball Cap,Paper,Brochure,Flyer","Acnets Mentholatum,TAP ON,THE PIMPLES,TO PATCH THEM UPI,START","1,2,3,4,5,6,7,8,9,10",0,tap,up,,
adunit-acnes-hero-patch-V2-mpu/f4ff9be711736e459e06,"Human,Person,Face,Cosmetics,Lipstick,Advertisement,Poster,Hat,Baseball Cap,Apparel,Clothing,Cap,Paper,Brochure,Flyer","Acnets Mentholatum,TAP ON,THE PIMPLES,TO PATCH THEM UPI,START","1,2,3,4,5,6,7,8,9,10",0,tap,up,,
39d43ef79f1bb8e8b7f8d7720bdab2cf/69b90e3a77425c4ba986,"Text,Door","PF-th,AODICTION,ANDICTION TOLYC ADICTION TOHYC ADICTIONIOO","1,2,3,4,5,6,7,8,9,10",0,,,,
09d86d1539357a20fd04a53d000e8471/7a027414e66bcd00c211,"Camera,Electronics,Camera Lens","LICERTIFIED BY LEXUS,TAP THE SCREEN,to find the nearest Lexus dealership,Nr6074833,1:2,8 80mm Planar","1,2,3,4,5,6,7,8,9,10",1,tap,no direction,600.0,500.0
e2e836828fb524e46a3c34bfaa6bf8d2/b6e41dc0ec90d0975b50,"Electronics,Camera,Camera Lens","QLEXLS,LICERTIFIED BY LEXUS,TAP THE SCREEN,to find the nearest Lexus dealership,Nr6074833,1:2,8 t-80mm Planar","1,2,3,4,5,6,7,8,9,10",1,tap,no direction,600.0,500.0
3b5ab197c4736e3b66b9e6b4f33371c7/bfbfa4637d22c430c6c7,"Bottle,Cosmetics","CLINIQUE,clinique iD,dramatically different,gelee hydrating hydratante jelly,tellement differente,swipe down,creer votre,pour","1,2,3,4,5,6,7,8,9,10",1,swipe,down,600.0,900.0
03231e84227b5038d1ce9c302019da8c/85af3e279da121cae410,"Camera Lens,Electronics,Camera","QLEXLS,L/CERTIFIED BY LEXUS,TAP THE SCREEN,to find the nearest Lexus dealership,Nr6074833,1:2,8 -80mm Planar","1,2,3,4,5,6,7,8,9,10",1,tap,no direction,600.0,900.0
df144faab7563089e27f04372f9c7f5f/d112fa2bddab6e7ad513,Text,"17,ELEW?","1,2,3,4,5,6,7,8,9,10",0,,,,
c079089897963dc0158e552144247ce2/4b712b8d1fe5d26a7030,"Plant,Food,Vegetable,Broccoli","You can't say,no to a one,year membership,for $25.,Swipe up for savings,BI's,Wholesale chuh","1,2,3,4,5,6,7,8,9,10",1,swipe,up,600.0,900.0
cf59a1d00c0d051721e9c8f79c9066fe/5088379a23e539e54fa6,"Advertisement,Poster,Text,Brochure,Flyer,Paper","1,1# I?,t,ANAILINNIAM Global nhktn> Investors","1,2,3,4,5,6,7,8,9,10",0,,,,
03eb5b9c02ee4ba11481cbf758d8c254/57ffe7b494eeb16941ce,"Person,Human,Pizza,Food","simple feast,TRYK OG HOLD","1,2,3,4,5,6,7,8,9,10",1,tap-and-hold,no direction,600.0,900.0
96d897e04b5d3ae363386cc689c595a8/fc735e807a0becfc5ea7,"Person,Human,Advertisement,Poster,Dating,Face,Flyer,Paper,Brochure,Female","CHERISH,THE DAY,A NEW ANTHOLOGY SERIES FROM,AVA DUVERNAY,OWN,TAP TO HIAR MORE,FROM AA","1,2,3,4,5,6,7,8,9,10",1,tap,no direction,600.0,500.0
d81ddaa8e191afa5a1981980db897243/18902bfeb155c6358951,Paper,"Naar beneden swipen,Ontdek wat ExxonMobil nog meer,doet om CO2-uitstoot te verlagen.,Global","1,2,3,4,5,6,7,8,9,10",1,swipe,up,600.0,500.0
8e85ecf9885cbd6e0392cc5d2dd8361c/c1cbdf3eb5808ef53465,"Photo Booth,Furniture","Chartered Standard,STRIKE WIN,&,Swipe Up,to throw the ball and strike a gift box","1,2,3,4,5,6,7,8,9,10",0,swipe,up,600.0,900.0
703dc1f7f3212433484925a5913f7435/552d145c5eea1834a977,"Flyer,Paper,Poster,Brochure,Advertisement,Human,Person","Balaie I'ecran Netto,,pour decouvrir les recompenses,CEST,EVENEMENT,Netto,QUPAE DES ACTIVITES,EN FAMILILE,BONNE,PAYE,POUR OUVREZ DECOUVRIR VITE Une licence de,CADEAUX A GAGNER! LES Hasbro,Gaming","1,2,3,4,5,6,7,8,9,10",0,swipe,up,600.0,500.0
4ff27d2043b3a6b284bffa555ad57111/63f25022024041d621ed,Text,"GET FREE MEALS,FOR YOUR KIDS,WHILE SCHOOLS ARE CLOSED,got milk?,SWIPE UP,T,TO FIND SCHOOL MEALS NEAR YOU","1,2,3,4,5,6,7,8,9,10",0,swipe,up,600.0,500.0
4ff27d2043b3a6b284bffa555ad57111/acbc57973d9e9d84daef,Text,"GET FREE MEALS,FOR YOUR KIDS,WHILE SCHOOLS ARE CLOSED,got milk?,SWIPE UP,T,TO FIND SCHOOL MEALS NEAR YOU","1,2,3,4,5,6,7,8,9,10",0,swipe,up,600.0,500.0
5b4cd8fd9891ffa6db329d29f891a60a/f9e28b73ded0203fae96,Text,"CLARINS,V","1,2,3,4,5,6,7,8,9,10",1,,,,
ab409106c87a63632eab28296da0c0aa/2c7843d596248c55c82e,"Label,Text","FARM,FALLS,GARDENS BOTANICAL,BRITISH,WARNER'S,RHUBARBGIN,IRSH TANGY S,5NCET,Press and hold,to reveal our,SPECIALOFFER","1,2,3,4,5,6,7,8,9,10",0,tap-and-hold,no direction,600.0,900.0
81442eec8e2bb5fd2679d1085cccc607/8e836f321e705965d499,"Appliance,Washer","TAP AND HOLD,To begin washing with half the time,SAMSINO","1,2,3,4,5,6,7,8,9,10",1,,no direction,600.0,900.0
c6ffe286f55fca0a57eae6b84312bb7b/8cb7d97e7e972aa01fe1,Wristwatch,"ONE OF,VACHERON CONSTANTIN NOT MANY.,GENEVE,GLISSEZ VERS LA GAUCHE","1,2,3,4,5,6,7,8,9,10",1,swipe,left,600.0,500.0
ded154d0def69efd4f920c8d6ef5292d/3d7186691da756cf5499,"Plant,Food,Vegetable,Fruit","You can't say,no to a one,year membership,for $25.,Swipe up for savings,BJ's","1,2,3,4,5,6,7,8,9,10",1,swipe,up,600.0,500.0
9401d1ff9026dd736d16ca0ddac073ea/bb9541a313fc8aa285a8,"Food,Mayonnaise","Nature Made.,SWIPE RIGHT,and,see why you can,trust Nature Made,CIST RECOMMENDEO,ture Made.,D3,Gummies,2000 IU 50mcgl,IES","1,2,3,4,5,6,7,8,9,10",0,swipe,right,600.0,900.0
075997e017b208dc0d637c4a97b5633d/fccc50f3dda59224d636,"Furniture,Couch","ING,Tap and hold,to bank at the comfort of your own home,ASC Ref No.,1066N0611191","1,2,3,4,5,6,7,8,9,10",1,,no direction,600.0,900.0
adunit-engagementplus-ihop-mpu/d6484cbe728bc201b129,"Menu,Text,Poster,Paper,Brochure,Flyer,Advertisement","ULTIMATE,IHop,New,BreakFEASTS"",Dine in or visit IHOP.COM for,FREE Delivery and 20% off your first,online order with code IHOP20,Tap to FEAST Now,Limit one per order. Tax and gratuity exduded. Not valid with other couipons or discounts.,No cash value. Offer expires 8/14/2020. Account sign up","1,2,3,4,5,6,7,8,9,10",0,tap,up,,
3419ff4982678d569e6ec85af2d87196/32003c8d2980aedad06b,"Word,Text,Symbol,Number,Alphabet","Westhield,ROSNY 2,BACK,TO,GETHER,Balayez votre cran pour commencer votre shopping","1,2,3,4,5,6,7,8,9,10",1,swipe,no direction,600.0,900.0
3419ff4982678d569e6ec85af2d87196/7492ed40dfb25ef6596a,"Word,Text,Alphabet,Number,Symbol,Face,Poster,Advertisement","Westhield,ROSNY 2,BACK,TO,GETHER,Balayez votre ecran pour commencer votre shopping","1,2,3,4,5,6,7,8,9,10",1,swipe,no direction,600.0,900.0
dff1fa78f727220315a8d92da3ca9ab3/81f9ac8e65335271bfce,"Hot Dog,Food,Breakfast,Beverage,Juice,Drink,Orange Juice","'HOP'NGO NGO,Forget something?,Drag the plate,to come finish pancaking.","1,2,3,4,5,6,7,8,9,10",0,swipe,no direction,600.0,900.0
adunit-Purchase-Intent-bio/4107df7c68f97f66d5af,"Text,Number,Symbol","Envisagez-vous de,vouS y inscrire ?,Non,Oui","1,2,3,4,5,6,7,8,9,10",0,,,,
adunit-Brand-Awareness-bio/e721baa963dc9f52bfcb,"Text,Page","Avez-vous,recemment vU une,publicite pour une,de ses marques ?,Winamax,Betclic,Unibet","1,2,3,4,5,6,7,8,9,10",0,,,,
adunit-seat-seat-leon-q2-bio/75ac8a6d43ab49dee7c6,Text,"Comment,decririez-vous la,marque Seat?,Jeune,Qui donne envie,Differenciante","1,2,3,4,5,6,7,8,9,10",0,,,,
e4e05d4cbb923d93a89b00ff8987b485/97136065cd32b3f0446c,"Book,Novel,Poster,Advertisement","SCRUB THE SCREEN,DISCOVER,your warm,ESCAPE,THE ALL-NEW 2020,LINCOLN AVIATOR","1,2,3,4,5,6,7,8,9,10",1,,,,
cd693b4de5adc2d97806c4d1b440b278/3219f8723191c223c397,"Clothing,Apparel,Person,Human,Robe,Fashion","GUCOI,TAP TO EXPLORE,Spring Collection,Summer 2020","1,2,3,4,5,6,7,8,9,10",0,tap,no direction,600.0,900.0
fcffb0429c25e83d0241c4bbc8c78da5/798a0749998fb4b654f3,"Apparel,Clothing,Human,Person,Hat,Cap,Baseball Cap,Advertisement,Poster,Finger","SoFi,$O Hong Kong,O","1,2,3,4,5,6,7,8,9,10",0,,,,
767af60bc0906d1128ad308b88546deb/df68fe9ca0e3fa5c97a6,"Human,Person,Advertisement,Poster,Paper,Brochure,Flyer,Female","Original Herb,SWISS -+ MAADE,Herb Lozenges,Swiss,sugar free,ETUTIELEE,Sweetened with Stevia,sootheing great sasing","1,2,3,4,5,6,7,8,9,10",0,,,,
88c561952d33dafd27fb1bdd531e1062/5da5b1b11d73242d6046,"Transportation,Vehicle,Aircraft,Landing,Airplane,Airport,Airfield","Amazing Hong Kong,air deals!,BEST OF ALL,IT'S HONG IN,KONG","1,2,3,4,5,6,7,8,9,10",0,,,,
88c561952d33dafd27fb1bdd531e1062/378b1b065a84f9dacf93,"Transportation,Vehicle,Aircraft,Airport,Landing,Airplane,Airfield","Amazing Hong Kong,air deals!,BEST,OF,ALL,IT'S IN,HONG,KONG","1,2,3,4,5,6,7,8,9,10",0,,,,
994f30a7f92425e547d46a8ce0fe0379/da146f9b10c0c7078388,,"SCRUB,THE,SCREEN,TO GET YOUR FREE,ADIDAS TEE-SHIRT!,aaas","1,2,3,4,5,6,7,8,9,10",0,,,,
200f290e06db83000ec6821a5dcd32dc/4e82a61d553dfaa58a3e,"Electronics,Bird,Animal,Fish","PHILIPS,AEK?,KEKE,0:20,PHILIPS","1,2,3,4,5,6,7,8,9,10",1,,,,
bd4cd901c543687d50cc737fe483c367/78b2419b79807d5d78e5,"Electronics,Camera,Camera Lens","LICERTIFIED BY LEXUS,TAP THE SCREEN,to find the nearest Lexus dealership,Nr6074833,1:2,8 80mm Planar","1,2,3,4,5,6,7,8,9,10",1,tap,no direction,600.0,500.0
2a1a2bae43da4eecceebe884be1de9ee/76dbf698aebaa68c2a08,"Glasses,Accessories,Accessory,Person,Human,Shelf,Furniture,Room,Indoors,Bookcase","The,MACALLAN,SWIPE UP,MAV TLIC","1,2,3,4,5,6,7,8,9,10",1,swipe,up,600.0,500.0
adunit-westfields-non-standard-bio-mob/857e22b5305285a2657a,"Human,Person,Female,Face,People","Westheld,Connaissez vous la marque Westfield ?,Oui,Non","1,2,3,4,5,6,7,8,9,10",0,,,,
2b56b0c470821f91e1ccb8c8faa5f909/0464f5391895c52fbc07,"Accessory,Accessories,Sunglasses","DU SON,BDSE,DU STYLE,FAITES-LE GLISSER","1,2,3,4,5,6,7,8,9,10",1,swipe,no direction,600.0,900.0
6021039eb7533c130a99f6d446232bf0/0e644648a36f036e7ac5,,"HEARTHSTONE,7 Appuyez et maintenez","1,2,3,4,5,6,7,8,9,10",0,tap-and-hold,no direction,600.0,500.0
69d8e91920e4429790c11a95bfe9a854/86a6b4b20f9212de8c04,"Chicken,Animal,Fowl,Bird,Poultry,Hen","FOSTER,FARMS.,SWIPE UP,TO WATCH THEM GET THEIR GROOVE ON","1,2,3,4,5,6,7,8,9,10",0,swipe,up,,
